52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /new-index.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /new-index.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /wp.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /wp.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /wp-wso.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /wp-wso.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /qindex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /qindex.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:28 +0600] "GET /minimo.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /minimo.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /xleet.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /xleet.php HTTP/1.1" 404 65504 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /V3.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /V3.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /V5.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /V5.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /up.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /up.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /www.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /www.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /100.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /100.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /777.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /777.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /defau1t.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /defau1t.php HTTP/1.1" 404 65498 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:29 +0600] "GET /f.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /f.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /xox.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /xox.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /o.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /o.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /new.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /new.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /sindex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /sindex.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /baindex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /baindex.php HTTP/1.1" 404 65498 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /wi.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /wi.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /mar.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /mar.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /root.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /root.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:30 +0600] "GET /nee.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /nee.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /v.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /v.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /z.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /z.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /g.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /g.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /c99.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /c99.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /w.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /w.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /ws.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /ws.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /2.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /2.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /lol.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /lol.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:31 +0600] "GET /87.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /87.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /7yn.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /7yn.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /haxor.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /haxor.php HTTP/1.1" 404 65496 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /13.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /13.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /e.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /e.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /r.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /r.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /t.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /t.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /y.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /y.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /u.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:32 +0600] "GET /u.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /i.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /i.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /p.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /p.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /q.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /q.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /s.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /s.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /d.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /d.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /h.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /h.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /j.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /j.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /k.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /k.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /l.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:33 +0600] "GET /l.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /n.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /n.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /xindex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /xindex.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /kindex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /kindex.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /FoxWSOv1.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /FoxWSOv1.php HTTP/1.1" 404 65499 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /alf.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /alf.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /bb.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /bb.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /lf.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /lf.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /WSO.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /WSO.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /xxx.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:34 +0600] "GET /xxx.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /hello.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /hello.php HTTP/1.1" 404 65504 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /ok.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /ok.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /if.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /if.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /kk.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /kk.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /mrjn.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /mrjn.php HTTP/1.1" 404 65503 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /kn.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /kn.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /3301.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /3301.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /leaf.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /leaf.php HTTP/1.1" 404 65503 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /alex.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /alex.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:35 +0600] "GET /mailer.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /mailer.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /anone.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /anone.php HTTP/1.1" 404 65496 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /wp-configer.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /wp-configer.php HTTP/1.1" 404 65510 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /wp-ad.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /wp-ad.php HTTP/1.1" 404 65496 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /send.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /send.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /3.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /3.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /.wp-cache.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /.wp-cache.php HTTP/1.1" 404 65508 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /sendmail.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /sendmail.php HTTP/1.1" 404 65507 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /rahma.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /rahma.php HTTP/1.1" 404 65504 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:36 +0600] "GET /nasgor.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /nasgor.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wp-confirm.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wp-confirm.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /alfa123.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /alfa123.php HTTP/1.1" 404 65498 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /upload.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /upload.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /bypass.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /bypass.php HTTP/1.1" 404 65505 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wp-one.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wp-one.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /alexus.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /alexus.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wso1337.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /wso1337.php HTTP/1.1" 404 65506 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /1337.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /1337.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:37 +0600] "GET /blog.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /blog.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /it.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /it.php HTTP/1.1" 404 65493 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /kiss.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /kiss.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /0.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /0.php HTTP/1.1" 404 65492 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /wp2.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /wp2.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /owl.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /owl.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /vuln.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /vuln.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /ohayo.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /ohayo.php HTTP/1.1" 404 65496 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /wp-admin.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:38 +0600] "GET /wp-admin.php HTTP/1.1" 404 65499 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /cms.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /cms.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /wp-uploads.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /wp-uploads.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /Gel.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /Gel.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /41.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /41.php HTTP/1.1" 404 65501 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /4price.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /4price.php HTTP/1.1" 404 65497 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /MARIJUANA.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /MARIJUANA.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /marijuana.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /marijuana.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /.fk.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /.fk.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /XxX.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:39 +0600] "GET /XxX.php HTTP/1.1" 404 65502 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexuse.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexuse.php HTTP/1.1" 404 65498 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /Sendemail.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /Sendemail.php HTTP/1.1" 404 65500 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /content.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /content.php HTTP/1.1" 404 65498 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /leafmailer2.8.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /leafmailer2.8.php HTTP/1.1" 404 65504 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /olu.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /olu.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexusmailer2.0.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexusmailer2.0.php HTTP/1.1" 404 65506 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /rss.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /rss.php HTTP/1.1" 404 65494 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexus-mailer.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /alexus-mailer.php HTTP/1.1" 404 65504 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:40 +0600] "GET /wp-file.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wp-file.php HTTP/1.1" 404 65506 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wso2.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wso2.php HTTP/1.1" 404 65503 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wso1.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wso1.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /olux.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /olux.php HTTP/1.1" 404 65495 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wp-info.php HTTP/1.1" 301 162 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /wp-info.php HTTP/1.1" 404 65506 "-" "-"
52.169.29.118 - - [13/Apr/2025:11:15:41 +0600] "GET /xl.php HTTP/1.1" 301 162 "-" "-"
